"iso","scope","quintile","gender","population","population_perc","year_survey","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"ECU","rural","4","male",16776977,0.0350504105939035,2017,245.314093020036,319.333333333333,1238.36504240155,3153,0.518,0.108,0.0285,0.654,0.626,0.626,0.328,0.0373,0,NA,NA,0.663,0.954,NA,NA,NA,0.471,0.889,0.444,0.359,0,0,0.413,0.337,0,0,0.803,0.803,0.75,0.75,0.197,0.197,0.25,0.0489,"ECU_2017"
"ECU","rural","5","male",16776977,0.0236694143661057,2017,525.172180449649,23400,2141.08002545732,23400,0.687,0.0513,0.015,0.753,0.738,0.738,0.214,0.0203,0,NA,NA,0.758,0.952,NA,NA,NA,0.451,0.907,0.574,0.33,0,0,0.537,0.298,0,0,0.905,0.905,0.836,0.836,0.095,0.095,0.164,0.0198,"ECU_2017"
"ECU","rural","total","male",16776977,0.28869054535052,2017,129.726979564227,23400,699.526581251066,23400,0.355,0.157,0.0284,0.541,0.512,0.512,0.376,0.0415,0,NA,NA,0.554,0.888,NA,NA,NA,0.414,0.828,0.273,0.424,0,0,0.247,0.387,0,0,0.697,0.697,0.634,0.634,0.303,0.303,0.366,0.0953,"ECU_2017"
"ECU","urban","1","all",16776977,0.0770993687336985,2017,54.3251874921603,80.6666666666667,332.118186194423,1100,0.737,0.171,0.0265,0.935,0.908,0.908,0.0844,0.0306,0,NA,NA,0.939,0.993,NA,NA,NA,0.278,0.851,0.702,0.238,0,0,0.612,0.199,0,0,0.94,0.94,0.812,0.812,0.0601,0.0601,0.188,0.0149,"ECU_2017"
"ECU","urban","2","all",16776977,0.127960079973064,2017,106.079769818915,130.333333333333,614.533716760525,1641,0.807,0.113,0.0308,0.951,0.92,0.92,0.0755,0.0357,0,NA,NA,0.955,0.995,NA,NA,NA,0.483,0.875,0.736,0.219,0,0,0.657,0.19,0,0,0.954,0.954,0.846,0.846,0.0457,0.0457,0.154,0.0147,"ECU_2017"
"ECU","urban","3","all",16776977,0.143485904761567,2017,161.790152848407,198.333333333333,874.75594285664,2840,0.865,0.077,0.0175,0.959,0.942,0.942,0.0565,0.0238,0,NA,NA,0.965,0.998,NA,NA,NA,0.335,0.907,0.797,0.178,0,0,0.731,0.16,0,0,0.975,0.975,0.892,0.892,0.0249,0.0249,0.108,0.00637,"ECU_2017"
"ECU","urban","4","all",16776977,0.15798989946738,2017,249.126923297743,319.75,1259.13729829177,3334,0.904,0.056,0.0092,0.969,0.96,0.96,0.038,0.0153,0,NA,NA,0.976,0.998,NA,NA,NA,0.503,0.912,0.847,0.137,0,0,0.787,0.117,0,0,0.985,0.985,0.903,0.903,0.0153,0.0153,0.0968,0.00551,"ECU_2017"
"ECU","urban","5","all",16776977,0.172617761907088,2017,569.105911314886,50260,2318.17352373946,50260,0.956,0.0253,0.00383,0.985,0.981,0.981,0.0187,0.00729,0,NA,NA,0.988,1,NA,NA,NA,0.697,0.951,0.909,0.0873,0,0,0.87,0.0791,0,0,0.996,0.996,0.949,0.949,0.00384,0.00384,0.0513,0.00182,"ECU_2017"
"ECU","urban","total","all",16776977,0.658063025545811,2017,238.593740356264,50260,1127.87465354281,50260,0.871,0.0772,0.0157,0.963,0.948,0.948,0.0496,0.0207,0,NA,NA,0.968,0.997,NA,NA,NA,0.427,0.906,0.814,0.161,0,0,0.751,0.14,0,0,0.975,0.975,0.891,0.891,0.0255,0.0255,0.109,0.00761,"ECU_2017"
"ECU","urban","1","female",16776977,0.0276559940257847,2017,53.2273312631457,80.6,329.243034993311,830,0.735,0.187,0.0279,0.95,0.922,0.922,0.0741,0.0315,0,NA,NA,0.954,0.996,NA,NA,NA,0.44,0.854,0.705,0.239,0,0,0.607,0.207,0,0,0.943,0.943,0.814,0.814,0.0567,0.0567,0.186,0.0108,"ECU_2017"
