"iso","scope","quintile","gender","population","population_perc","year_survey","pais_c","zone","sex","quintileipc","population_prc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house__hh","access_water_piped_plot__hh","water_trucked__hh","water_on_premises__hh","water_distr__hh","consume_distr__hh","consume_other_max__hh","consume_other_min__hh","consume_bottled__hh","water_dist_daily__hh","water_dist_continuity_jmp__hh","improved_w_access_min__hh","improved_w_access_max__hh","access_water_piped_house_daily__hh","access_water_piped_plot_daily__hh","treat_water__hh","water_meter__hh","access_san_exclusive__hh","access_sewer__hh","access_septic__hh","access_latrine_min__hh","access_latrine_max__hh","access_sewer_exclusive__hh","access_septic_exclusive__hh","access_latrine_exclusive_min__hh","access_latrine_exclusive_max__hh","improved_san_min__hh","improved_san_max__hh","improved_san_min_exclusive__hh","improved_san_max_exclusive__hh","access_latrines_unimproved_min__hh","access_latrines_unimproved_max__hh","access_latrines_unimproved_exclusive_min__hh","no_sanitation_access__hh","name"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","male","5",0.148,4140000,132000000,20500000,735000000,0.801,0.0171,0,0.818,0.818,0.485,0.449,0.449,NA,0.748,NA,0.934,0.934,0.728,0.0141,NA,NA,NA,0.213,0.583,0.000623,0.2,NA,NA,NA,NA,0.796,0.995,NA,NA,0.0046179030240365,0.203794720310873,NA,0.00272194283920038,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","country","male","total",0.676,1270000,132000000,6720000,735000000,0.666,0.115,0,0.781,0.781,0.621,0.31,0.31,NA,0.682,NA,0.932,0.932,0.582,0.0943,NA,NA,NA,0.0827,0.454,0.00775,0.452,NA,NA,NA,NA,0.544,0.988,NA,NA,0.0118002058377259,0.455620713455072,NA,0.00700632534231825,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","all","1",0.141,196000,350000,1240000,3600000,0.397,0.296,0,0.693,0.693,0.687,0.194,0.194,NA,0.572,NA,0.881,0.882,0.324,0.235,NA,NA,NA,0.00368,0.169,0.026,0.811,NA,NA,NA,NA,0.199,0.984,NA,NA,0.0158924888212301,0.800860991246894,NA,0.0148007624819865,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","all","2",0.0891,475000,603000,3080000,13500000,0.497,0.231,0,0.728,0.728,0.715,0.189,0.189,NA,0.633,NA,0.904,0.904,0.422,0.194,NA,NA,NA,0.00582,0.284,0.0155,0.692,NA,NA,NA,NA,0.305,0.981,NA,NA,0.0185312685615973,0.695075396519046,NA,0.0141859838572201,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","all","3",0.0585,748000,940000,4080000,9770000,0.526,0.176,0,0.702,0.702,0.673,0.24,0.24,NA,0.587,NA,0.913,0.913,0.432,0.149,NA,NA,NA,0.00982,0.353,0.00649,0.621,NA,NA,NA,NA,0.37,0.984,NA,NA,0.0155752679888182,0.630303097004248,NA,0.0154013779137593,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","all","4",0.0453,1160000,1540000,5890000,14000000,0.619,0.121,0,0.74,0.74,0.717,0.202,0.202,NA,0.648,NA,0.918,0.919,0.531,0.108,NA,NA,NA,0.02,0.507,0.00527,0.462,NA,NA,NA,NA,0.532,0.988,NA,NA,0.0118128313227867,0.468204938610248,NA,0.0118128313227867,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","all","5",0.0311,3570000,97200000,16000000,278000000,0.61,0.0319,0,0.642,0.642,0.512,0.313,0.313,NA,0.529,NA,0.825,0.825,0.495,0.024,NA,NA,NA,0.00619,0.589,0.00402,0.396,NA,NA,NA,NA,0.6,0.992,NA,NA,0.00825799684468002,0.400489203561127,NA,0.00825799684468002,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","all","total",0.382,688000,97200000,3660000,278000000,0.49,0.214,0,0.704,0.704,0.68,0.212,0.212,NA,0.595,NA,0.892,0.892,0.407,0.176,NA,NA,NA,0.00754,0.308,0.0156,0.669,NA,NA,NA,NA,0.331,0.985,NA,NA,0.0152817046160439,0.668622462402351,NA,0.013800851793206,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","female","1",0.035,198000,350000,1130000,3600000,0.327,0.353,0,0.68,0.68,0.67,0.186,0.186,NA,0.615,NA,0.856,0.856,0.278,0.298,NA,NA,NA,0.00246,0.165,0.019,0.803,NA,NA,NA,NA,0.186,0.971,NA,NA,0.0294286931627062,0.813755316524768,NA,0.0294286931627062,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","female","2",0.0292,481000,603000,3900000,13500000,0.485,0.297,0,0.782,0.782,0.775,0.163,0.163,NA,0.661,NA,0.938,0.938,0.389,0.256,NA,NA,NA,0.00632,0.266,0.0354,0.694,NA,NA,NA,NA,0.308,0.967,NA,NA,0.0332194986473559,0.692337759856815,NA,0.0217091660923501,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","female","3",0.0166,752000,938000,4410000,9770000,0.513,0.252,0,0.765,0.765,0.737,0.193,0.193,NA,0.683,NA,0.93,0.93,0.451,0.232,NA,NA,NA,0.0105,0.301,0.013,0.658,NA,NA,NA,NA,0.324,0.969,NA,NA,0.0308519490494783,0.675846508353069,NA,0.0302198681431223,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","female","4",0.0111,1190000,1530000,5650000,12500000,0.693,0.123,0,0.816,0.816,0.789,0.155,0.155,NA,0.755,NA,0.945,0.945,0.627,0.109,NA,NA,NA,0.0173,0.417,0.0106,0.553,NA,NA,NA,NA,0.445,0.988,NA,NA,0.0122921432717588,0.554933360649207,NA,0.0122921432717588,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","female","5",0.00634,2950000,18900000,13100000,94300000,0.746,0.0494,0,0.796,0.796,0.635,0.289,0.289,NA,0.615,NA,0.924,0.924,0.581,0.0345,NA,NA,NA,0.0245,0.552,0.00663,0.423,NA,NA,NA,NA,0.583,1,NA,NA,0,0.416627714273573,NA,0,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","female","total",0.103,617000,18900000,3580000,94300000,0.474,0.273,0,0.746,0.746,0.722,0.184,0.184,NA,0.656,NA,0.906,0.906,0.4,0.235,NA,NA,NA,0.00814,0.272,0.0206,0.694,NA,NA,NA,NA,0.3,0.973,NA,NA,0.0266918037919012,0.69978542942512,NA,0.0234822490985681,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","male","1",0.106,195000,350000,1280000,3500000,0.423,0.275,0,0.698,0.698,0.693,0.198,0.197,NA,0.556,NA,0.89,0.891,0.341,0.211,NA,NA,NA,0.00413,0.171,0.0286,0.814,NA,NA,NA,NA,0.204,0.989,NA,NA,0.0108420243837477,0.796050016942842,NA,0.00934296634998194,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","male","2",0.0599,472000,603000,2690000,5570000,0.503,0.201,0,0.704,0.704,0.688,0.201,0.201,NA,0.621,NA,0.889,0.889,0.437,0.167,NA,NA,NA,0.0056,0.291,0.00672,0.691,NA,NA,NA,NA,0.304,0.988,NA,NA,0.012044690047402,0.696284384603329,NA,0.0108636154057559,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","male","3",0.0419,746000,940000,3940000,8700000,0.531,0.147,0,0.678,0.678,0.649,0.257,0.257,NA,0.55,NA,0.906,0.906,0.424,0.117,NA,NA,NA,0.00955,0.373,0.004,0.607,NA,NA,NA,NA,0.387,0.99,NA,NA,0.00977754565385059,0.613018710942956,NA,0.00977754565385059,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","male","4",0.0342,1150000,1540000,5960000,14000000,0.593,0.12,0,0.713,0.713,0.691,0.219,0.218,NA,0.61,NA,0.909,0.91,0.497,0.108,NA,NA,NA,0.021,0.538,0.0034,0.429,NA,NA,NA,NA,0.563,0.988,NA,NA,0.0116427039190101,0.437421476385348,NA,0.0116427039190101,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","male","5",0.0247,3730000,97200000,16700000,278000000,0.576,0.0274,0,0.603,0.603,0.48,0.319,0.319,NA,0.507,NA,0.799,0.799,0.473,0.0213,NA,NA,NA,0.00155,0.599,0.00336,0.389,NA,NA,NA,NA,0.604,0.99,NA,NA,0.0103526140215675,0.39639571668005,NA,0.0103526140215675,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","rural","male","total",0.279,714000,97200000,3690000,278000000,0.496,0.192,0,0.689,0.689,0.664,0.223,0.223,NA,0.572,NA,0.886,0.887,0.41,0.153,NA,NA,NA,0.00732,0.322,0.0137,0.66,NA,NA,NA,NA,0.343,0.989,NA,NA,0.0109911689361574,0.656904262600439,NA,0.0101603592848057,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","all","1",0.0589,236000,350000,1610000,3810000,0.61,0.237,0,0.847,0.847,0.738,0.207,0.207,NA,0.721,NA,0.945,0.945,0.51,0.191,NA,NA,NA,0.066,0.375,0.0106,0.53,NA,NA,NA,NA,0.452,0.971,NA,NA,0.0289019252686421,0.548391199934875,NA,0.0238140060240964,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","all","2",0.111,480000,603000,3000000,6390000,0.693,0.141,0,0.834,0.834,0.725,0.235,0.234,NA,0.736,NA,0.959,0.96,0.604,0.124,NA,NA,NA,0.0642,0.471,0.0119,0.434,NA,NA,NA,NA,0.547,0.969,NA,NA,0.0310330333333784,0.453042280666424,NA,0.00879456242760738,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","all","3",0.142,765000,940000,5150000,11700000,0.776,0.0633,0,0.839,0.839,0.645,0.317,0.317,NA,0.756,NA,0.962,0.962,0.696,0.0556,NA,NA,NA,0.0869,0.513,0.00294,0.382,NA,NA,NA,NA,0.603,0.982,NA,NA,0.0175687756864549,0.397027423477691,NA,0.00632423846577816,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","all","4",0.155,1220000,1540000,6620000,18100000,0.827,0.046,0,0.873,0.873,0.611,0.355,0.355,NA,0.779,NA,0.966,0.966,0.733,0.0426,NA,NA,NA,0.127,0.585,0.00197,0.273,NA,NA,NA,NA,0.714,0.985,NA,NA,0.0145850754368931,0.285953890107225,NA,0.00456691746542816,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","all","5",0.169,3810000,132000000,18500000,735000000,0.863,0.0167,0,0.879,0.879,0.475,0.494,0.494,NA,0.803,NA,0.97,0.97,0.784,0.0149,NA,NA,NA,0.268,0.572,0,0.158,NA,NA,NA,NA,0.839,0.997,NA,NA,0.00320010769004846,0.160711663391677,NA,0.000700160136500633,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","all","total",0.618,1440000,132000000,7690000,735000000,0.782,0.0762,0,0.858,0.858,0.613,0.35,0.349,NA,0.767,NA,0.963,0.963,0.695,0.066,NA,NA,NA,0.14,0.526,0.00419,0.318,NA,NA,NA,NA,0.67,0.984,NA,NA,0.0163602024207238,0.329815951557208,NA,0.00642864660046731,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","female","1",0.0297,236000,350000,1700000,3810000,0.547,0.301,0,0.848,0.848,0.784,0.134,0.134,NA,0.739,NA,0.919,0.919,0.454,0.243,NA,NA,NA,0.0336,0.326,0.00523,0.598,NA,NA,NA,NA,0.365,0.958,NA,NA,0.0417915330069222,0.634887303731217,NA,0.0328855731892622,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","female","2",0.0492,480000,601000,3170000,6390000,0.69,0.174,0,0.864,0.864,0.752,0.199,0.197,NA,0.768,NA,0.949,0.951,0.601,0.162,NA,NA,NA,0.0693,0.474,0.0126,0.408,NA,NA,NA,NA,0.556,0.951,NA,NA,0.0491072974615198,0.444493767925675,NA,0.0153259599976073,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","female","3",0.0464,772000,940000,5410000,11700000,0.791,0.0757,0,0.867,0.867,0.738,0.242,0.242,NA,0.769,NA,0.98,0.98,0.705,0.0596,NA,NA,NA,0.11,0.478,0.00583,0.395,NA,NA,NA,NA,0.594,0.983,NA,NA,0.0170356905166334,0.405939479426382,NA,0.00830758940840295,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","female","4",0.052,1230000,1540000,7020000,18100000,0.86,0.0395,0,0.899,0.899,0.611,0.351,0.351,NA,0.812,NA,0.962,0.962,0.779,0.033,NA,NA,NA,0.185,0.543,0.0031,0.256,NA,NA,NA,NA,0.731,0.984,NA,NA,0.0162891790673969,0.269306666439521,NA,0.00125781877755915,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","female","5",0.0454,2690000,25300000,10900000,94300000,0.887,0.0218,0,0.909,0.909,0.45,0.533,0.533,NA,0.801,NA,0.983,0.983,0.78,0.021,NA,NA,NA,0.284,0.553,0,0.16,NA,NA,NA,NA,0.837,0.997,NA,NA,0.00292511227090666,0.16268054375531,NA,0,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","female","total",0.221,1050000,25300000,5610000,94300000,0.776,0.105,0,0.881,0.881,0.653,0.309,0.309,NA,0.782,NA,0.962,0.962,0.685,0.0899,NA,NA,NA,0.148,0.49,0.00527,0.339,NA,NA,NA,NA,0.643,0.976,NA,NA,0.0237199828027609,0.357211605855915,NA,0.00942561623998868,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","male","1",0.0292,236000,350000,1510000,2900000,0.669,0.177,0,0.846,0.846,0.695,0.274,0.274,NA,0.705,NA,0.969,0.969,0.562,0.142,NA,NA,NA,0.0961,0.42,0.0156,0.467,NA,NA,NA,NA,0.532,0.983,NA,NA,0.0168998585128125,0.467850966829115,NA,0.0153670806476969,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","male","2",0.0617,480000,603000,2860000,6340000,0.695,0.117,0,0.812,0.812,0.706,0.261,0.261,NA,0.711,NA,0.967,0.967,0.605,0.0961,NA,NA,NA,0.0603,0.469,0.0114,0.453,NA,NA,NA,NA,0.541,0.983,NA,NA,0.0174372066367008,0.459472644686424,NA,0.00388151319809216,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","male","3",0.0951,761000,940000,5020000,11700000,0.769,0.0572,0,0.826,0.826,0.6,0.353,0.353,NA,0.749,NA,0.953,0.953,0.693,0.0536,NA,NA,NA,0.0757,0.53,0.00154,0.376,NA,NA,NA,NA,0.607,0.982,NA,NA,0.0178285854450449,0.392683954111726,NA,0.00535761257037918,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","male","4",0.103,1210000,1540000,6410000,15300000,0.81,0.0493,0,0.86,0.86,0.61,0.358,0.358,NA,0.762,NA,0.968,0.968,0.709,0.0475,NA,NA,NA,0.0977,0.606,0.00139,0.282,NA,NA,NA,NA,0.706,0.986,NA,NA,0.0137114710574426,0.294488046857715,NA,0.00626331846710994,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","male","5",0.123,4230000,132000000,21300000,735000000,0.853,0.0147,0,0.867,0.867,0.486,0.478,0.478,NA,0.803,NA,0.964,0.964,0.786,0.0125,NA,NA,NA,0.261,0.579,0,0.157,NA,NA,NA,NA,0.84,0.997,NA,NA,0.00331138024516737,0.159914987034418,NA,0.000983468882602546,"NA_2017"
NA,NA,NA,NA,6953646,NA,2017,"PRY","urban","male","total",0.397,1660000,132000000,8850000,735000000,0.785,0.0606,0,0.846,0.846,0.592,0.371,0.371,NA,0.759,NA,0.963,0.963,0.701,0.053,NA,NA,NA,0.135,0.546,0.0036,0.306,NA,NA,NA,NA,0.685,0.988,NA,NA,0.0123656291716434,0.314946764961672,NA,0.00480201997183077,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","all","1",0.2,60.1,168,431,1570,0.612,0.156,0.00793,0.775,0.767,0.767,0.187,0.133,NA,NA,NA,0.901,0.954,NA,NA,NA,NA,NA,NA,0.807,0.136,0.136,NA,NA,NA,NA,0.943,0.943,NA,NA,0.0572318621289852,0.0572318621289852,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","all","2",0.2,292,407,1880,4400,0.675,0.113,0.00495,0.793,0.788,0.788,0.172,0.114,NA,NA,NA,0.902,0.961,NA,NA,NA,NA,NA,NA,0.909,0.0758,0.0758,NA,NA,NA,NA,0.985,0.985,NA,NA,0.0148390029736949,0.0148390029736949,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","all","3",0.2,539,680,3150,7880,0.716,0.11,0.00317,0.829,0.826,0.826,0.136,0.0878,NA,NA,NA,0.914,0.962,NA,NA,NA,NA,NA,NA,0.924,0.0532,0.0532,NA,NA,NA,NA,0.977,0.977,NA,NA,0.0225404790594113,0.0225404790594113,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","all","4",0.2,886,1180,4680,10200,0.811,0.0729,0.018,0.902,0.884,0.884,0.0987,0.0641,NA,NA,NA,0.948,0.983,NA,NA,NA,NA,NA,NA,0.962,0.0323,0.0323,NA,NA,NA,NA,0.994,0.994,NA,NA,0.00609365151057503,0.00609365151057503,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","all","5",0.2,2080,28200,8130,55100,0.856,0.05,0.00253,0.909,0.906,0.906,0.0777,0.0513,NA,NA,NA,0.957,0.984,NA,NA,NA,NA,NA,NA,0.956,0.0198,0.0198,NA,NA,NA,NA,0.975,0.975,NA,NA,0.0245939307498873,0.0245939307498873,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","all","total",1,658,28200,3230,55100,0.735,0.1,0.00731,0.842,0.835,0.835,0.134,0.0899,NA,NA,NA,0.925,0.969,NA,NA,NA,NA,NA,NA,0.912,0.063,0.063,NA,NA,NA,NA,0.975,0.975,NA,NA,0.0248118324704521,0.0248118324704521,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","female","1",0.0687,68.6,168,489,1570,0.555,0.216,0.022,0.793,0.771,0.771,0.178,0.144,NA,NA,NA,0.916,0.949,NA,NA,NA,NA,NA,NA,0.783,0.147,0.147,NA,NA,NA,NA,0.93,0.93,NA,NA,0.0697422576083607,0.0697422576083607,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","female","2",0.0693,274,406,1770,3610,0.678,0.162,0.00892,0.848,0.839,0.839,0.118,0.0657,NA,NA,NA,0.905,0.957,NA,NA,NA,NA,NA,NA,0.892,0.0934,0.0934,NA,NA,NA,NA,0.985,0.985,NA,NA,0.0146791044897046,0.0146791044897046,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","female","3",0.0642,532,680,3280,7690,0.759,0.123,0.00946,0.892,0.882,0.882,0.0915,0.0601,NA,NA,NA,0.942,0.974,NA,NA,NA,NA,NA,NA,0.946,0.0358,0.0358,NA,NA,NA,NA,0.982,0.982,NA,NA,0.0181187668794572,0.0181187668794572,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","female","4",0.0681,877,1180,4910,10200,0.77,0.129,0.0152,0.915,0.899,0.899,0.0869,0.0728,NA,NA,NA,0.972,0.986,NA,NA,NA,NA,NA,NA,0.971,0.0197,0.0197,NA,NA,NA,NA,0.991,0.991,NA,NA,0.00916131357073839,0.00916131357073839,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","female","5",0.0537,1880,28200,7000,28200,0.853,0.0548,0,0.908,0.908,0.908,0.0857,0.0621,NA,NA,NA,0.97,0.994,NA,NA,NA,NA,NA,NA,0.974,0.00976,0.00976,NA,NA,NA,NA,0.984,0.984,NA,NA,0.0158242487835989,0.0158242487835989,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","female","total",0.328,583,28200,3000,28200,0.717,0.141,0.0116,0.869,0.858,0.858,0.113,0.0818,NA,NA,NA,0.94,0.971,NA,NA,NA,NA,NA,NA,0.911,0.0636,0.0636,NA,NA,NA,NA,0.974,0.974,NA,NA,0.0258784893037887,0.0258784893037887,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","male","1",0.131,55.7,167,400,1350,0.644,0.121,0,0.765,0.765,0.765,0.192,0.127,NA,NA,NA,0.892,0.957,NA,NA,NA,NA,NA,NA,0.82,0.13,0.13,NA,NA,NA,NA,0.95,0.95,NA,NA,0.0501732651938954,0.0501732651938954,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","male","2",0.134,301,407,1930,4400,0.674,0.0865,0.00277,0.763,0.76,0.76,0.202,0.14,NA,NA,NA,0.901,0.963,NA,NA,NA,NA,NA,NA,0.919,0.0662,0.0662,NA,NA,NA,NA,0.985,0.985,NA,NA,0.0149264219371537,0.0149264219371537,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","male","3",0.141,542,675,3090,7880,0.694,0.103,0,0.798,0.798,0.798,0.159,0.102,NA,NA,NA,0.899,0.957,NA,NA,NA,NA,NA,NA,0.913,0.062,0.062,NA,NA,NA,NA,0.975,0.975,NA,NA,0.024768150246706,0.024768150246706,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","male","4",0.137,891,1180,4550,8200,0.833,0.0426,0.0195,0.896,0.876,0.876,0.105,0.0594,NA,NA,NA,0.935,0.981,NA,NA,NA,NA,NA,NA,0.956,0.0391,0.0391,NA,NA,NA,NA,0.996,0.996,NA,NA,0.00443180108093451,0.00443180108093451,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","male","5",0.149,2150,18400,8540,55100,0.857,0.0482,0.00351,0.909,0.906,0.906,0.0746,0.0471,NA,NA,NA,0.953,0.98,NA,NA,NA,NA,NA,NA,0.948,0.0237,0.0237,NA,NA,NA,NA,0.972,0.972,NA,NA,0.0279922426878816,0.0279922426878816,NA,NA,"NA_2017"
NA,NA,NA,NA,570501,NA,2017,"SUR","country","male","total",0.687,694,18400,3340,55100,0.743,0.0795,0.00514,0.828,0.823,0.823,0.145,0.094,NA,NA,NA,0.917,0.968,NA,NA,NA,NA,NA,NA,0.913,0.0627,0.0627,NA,NA,NA,NA,0.976,0.976,NA,NA,0.0242721727383596,0.0242721727383596,NA,NA,"NA_2017"
