"iso","scope","quintile","gender","population","population_perc","year_survey","pais_c","zone","sex","quintileipc","population_prc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house__hh","access_water_piped_plot__hh","water_trucked__hh","water_on_premises__hh","water_distr__hh","consume_distr__hh","consume_other_max__hh","consume_other_min__hh","consume_bottled__hh","water_dist_daily__hh","water_dist_continuity_jmp__hh","improved_w_access_min__hh","improved_w_access_max__hh","access_water_piped_house_daily__hh","access_water_piped_plot_daily__hh","treat_water__hh","water_meter__hh","access_san_exclusive__hh","access_sewer__hh","access_septic__hh","access_latrine_min__hh","access_latrine_max__hh","access_sewer_exclusive__hh","access_septic_exclusive__hh","access_latrine_exclusive_min__hh","access_latrine_exclusive_max__hh","improved_san_min__hh","improved_san_max__hh","improved_san_min_exclusive__hh","improved_san_max_exclusive__hh","access_latrines_unimproved_min__hh","access_latrines_unimproved_max__hh","access_latrines_unimproved_exclusive_min__hh","no_sanitation_access__hh","name"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","all","5",0.0208,637000,11300000,1940000,11300000,0.902,0.0167,NA,0.919,0.919,0.919,0.0815,0,NA,NA,NA,0.919,1,NA,NA,NA,NA,0.998,0.0391,0.958,0,0.00204,0.0391,0.958,0,0.000964,0.997,0.999,0.997,0.997925382642081,0.000998571010450562,0.00303875488525042,0.00207461735791884,0.000998571010450562,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","all","total",0.275,142000,11300000,565000,11300000,0.846,0.017,NA,0.863,0.863,0.863,0.133,0,NA,NA,NA,0.863,0.996,NA,NA,NA,NA,0.986,0.0633,0.898,0,0.0311,0.0619,0.895,0,0.0296,0.962,0.993,0.956,0.986070144638259,0.00718055560614394,0.0382338907363766,0.0139298553617413,0.00903451867986174,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","female","1",0.0313,42000,74000,230000,519000,0.796,0.0216,NA,0.817,0.817,0.817,0.175,0,NA,NA,NA,0.817,0.992,NA,NA,NA,NA,0.971,0.0769,0.84,0,0.0715,0.0745,0.831,0,0.0659,0.917,0.988,0.906,0.971420688239106,0.0116075381624285,0.0831263996098738,0.0285793117608937,0.0113572927294077,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","female","2",0.018,96300,123000,415000,858000,0.882,0.0242,NA,0.906,0.906,0.906,0.0892,0,NA,NA,NA,0.906,0.996,NA,NA,NA,NA,0.985,0.0865,0.895,0,0.0101,0.0817,0.895,0,0.00856,0.981,0.992,0.977,0.985152118006696,0.00846232228637974,0.0185938182347518,0.0148478819933039,0.00598767528749575,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","female","3",0.0126,155000,195000,635000,1360000,0.869,0.0248,NA,0.894,0.894,0.894,0.106,0,NA,NA,NA,0.894,1,NA,NA,NA,NA,0.984,0.0755,0.917,0,0.00736,0.0755,0.901,0,0.00736,0.993,1,0.976,0.983846324795822,0,0.00736152008444914,0.016153675204178,0.00856992055114173,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","female","4",0.0117,252000,350000,985000,2090000,0.907,0.0151,NA,0.922,0.922,0.922,0.0602,0,NA,NA,NA,0.922,0.982,NA,NA,NA,NA,0.996,0.0659,0.912,0,0.0176,0.0659,0.912,0,0.0176,0.978,0.996,0.978,0.995759172396068,0.0042408276039324,0.0218788151384694,0.0042408276039324,0,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","female","5",0.00611,648000,11300000,1770000,11300000,0.85,0.0512,NA,0.901,0.901,0.901,0.0993,0,NA,NA,NA,0.901,1,NA,NA,NA,NA,1,0.0249,0.972,0,0.00335,0.0249,0.972,0,0.00335,0.997,1,0.997,1,0,0.00334698024683979,0,0,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","female","total",0.084,136000,11300000,526000,11300000,0.849,0.0241,NA,0.874,0.874,0.874,0.12,0,NA,NA,NA,0.874,0.994,NA,NA,NA,NA,0.983,0.0733,0.887,0,0.0327,0.0713,0.881,0,0.0302,0.96,0.993,0.952,0.982627876503447,0.00690337386281859,0.0395566838489181,0.017372123496553,0.00704167575005333,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","male","1",0.056,45600,73900,231000,685000,0.784,0.0162,NA,0.8,0.8,0.8,0.195,0,NA,NA,NA,0.8,0.996,NA,NA,NA,NA,0.982,0.0839,0.843,0,0.0588,0.0839,0.84,0,0.0581,0.927,0.986,0.924,0.981885379090127,0.0144010705220565,0.0732302224236138,0.0181146209098729,0.015424155423943,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","male","2",0.0505,96300,123000,447000,977000,0.837,0.0169,NA,0.854,0.854,0.854,0.146,0,NA,NA,NA,0.854,1,NA,NA,NA,NA,0.985,0.0432,0.919,0,0.0308,0.0403,0.916,0,0.0286,0.963,0.993,0.956,0.984607300713999,0.00666476060952616,0.0374849318455785,0.0153926992860013,0.00919157419713782,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","male","3",0.0352,154000,195000,641000,1170000,0.879,0.0136,NA,0.893,0.893,0.893,0.101,0,NA,NA,NA,0.893,0.994,NA,NA,NA,NA,0.992,0.0456,0.939,0,0.0128,0.0437,0.935,0,0.0128,0.984,0.997,0.979,0.991765300308532,0.00278431751969985,0.0155986282667355,0.00823469969146752,0.00849808107846615,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","male","4",0.026,253000,350000,996000,2070000,0.893,0.0101,NA,0.903,0.903,0.903,0.0962,0,NA,NA,NA,0.903,0.999,NA,NA,NA,NA,0.994,0.0628,0.922,0,0.0117,0.0628,0.919,0,0.0117,0.985,0.996,0.982,0.993849387143235,0.0035639751917933,0.0152773287087387,0.00615061285676494,0.00709120837130008,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","male","5",0.0147,632000,3970000,2010000,8440000,0.923,0.00268,NA,0.926,0.926,0.926,0.0743,0,NA,NA,NA,0.926,1,NA,NA,NA,NA,0.997,0.0448,0.952,0,0.00151,0.0448,0.952,0,0,0.997,0.999,0.997,0.997085958187732,0.00140260933702526,0.002914041812268,0.002914041812268,0.00140260933702526,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","rural","male","total",0.191,144000,3970000,582000,8440000,0.845,0.0138,NA,0.859,0.859,0.859,0.139,0,NA,NA,NA,0.859,0.997,NA,NA,NA,NA,0.988,0.0588,0.904,0,0.0303,0.0576,0.901,0,0.0294,0.962,0.993,0.958,0.987622234529643,0.00730553453429331,0.0376374543932559,0.0123777654703572,0.00993307487750124,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","all","1",0.113,45500,74100,239000,641000,0.939,0.0215,NA,0.96,0.96,0.96,0.0237,0,NA,NA,NA,0.96,0.984,NA,NA,NA,NA,0.975,0.239,0.723,0,0.0251,0.231,0.712,0,0.0251,0.962,0.987,0.943,0.968148631424005,0.0126644611115358,0.0377267256750439,0.0318513685759948,0.00596779842103111,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","all","2",0.131,98600,123000,508000,1190000,0.976,0.0113,NA,0.987,0.987,0.987,0.00865,0,NA,NA,NA,0.987,0.996,NA,NA,NA,NA,0.986,0.246,0.742,0,0.00371,0.242,0.737,0,0.00285,0.989,0.992,0.98,0.982500794422295,0.00777829434793975,0.0114835112369664,0.0174992055777055,0.00502168811998203,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","all","3",0.152,156000,195000,727000,1620000,0.976,0.0097,NA,0.986,0.986,0.986,0.0124,0,NA,NA,NA,0.986,0.998,NA,NA,NA,NA,0.991,0.248,0.745,0,0.00325,0.247,0.741,0,0.00284,0.993,0.996,0.988,0.990516260627806,0.00362035422655151,0.00687046025217268,0.00948373937219369,0.00392193821567294,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","all","4",0.162,261000,351000,1130000,3470000,0.989,0.00698,NA,0.996,0.996,0.996,0.00386,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.995,0.318,0.68,0,0.000501,0.314,0.679,0,0.000501,0.998,0.998,0.994,0.994111687272646,0.00164498895240374,0.00214596286063579,0.0058883127273543,0.00243508213105826,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","all","5",0.179,676000,21100000,2370000,21100000,0.993,0.0051,NA,0.998,0.998,0.998,0.00229,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.998,0.369,0.63,0,0.000188,0.369,0.629,0,0.000188,0.999,0.999,0.997,0.997531682210021,0.000933958082694865,0.00112165425912022,0.00246831778997929,0.000905690586245262,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","all","total",0.725,254000,21100000,1020000,21100000,0.977,0.0101,NA,0.987,0.987,0.987,0.00913,0,NA,NA,NA,0.987,0.996,NA,NA,NA,NA,0.99,0.291,0.699,0,0.00536,0.288,0.695,0,0.00512,0.99,0.995,0.983,0.988144110419952,0.00466215617011362,0.0100180724650214,0.0118558895800479,0.00336910186844281,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","female","1",0.0536,44500,73800,228000,584000,0.948,0.019,NA,0.967,0.967,0.967,0.0176,0,NA,NA,NA,0.967,0.984,NA,NA,NA,NA,0.975,0.271,0.693,0,0.0221,0.265,0.679,0,0.0221,0.964,0.986,0.944,0.966074673745717,0.0136754386927158,0.0357901588032894,0.0339253262542827,0.00208422461359573,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","female","2",0.0536,97600,123000,509000,1080000,0.983,0.00649,NA,0.99,0.99,0.99,0.00507,0,NA,NA,NA,0.99,0.995,NA,NA,NA,NA,0.995,0.263,0.73,0,0,0.262,0.727,0,0,0.993,0.993,0.989,0.988744162084066,0.00725376221249081,0.00725376221249081,0.011255837915934,0.00294555758397079,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","female","3",0.0581,156000,195000,721000,1620000,0.986,0.00507,NA,0.991,0.991,0.991,0.0049,0,NA,NA,NA,0.991,0.996,NA,NA,NA,NA,0.993,0.304,0.694,0,0,0.302,0.691,0,0,0.998,0.998,0.993,0.992732839351963,0.00215876420931867,0.00215876420931867,0.00726716064803658,0.00183291300791207,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","female","4",0.0568,261000,351000,1050000,2770000,0.986,0.00969,NA,0.995,0.995,0.995,0.0046,0,NA,NA,NA,0.995,1,NA,NA,NA,NA,0.999,0.333,0.662,0,0.00132,0.333,0.662,0,0.00132,0.995,0.997,0.995,0.996153479457279,0.00330735014186099,0.00462897514884719,0.00384652054272104,0.00412925624073301,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","female","5",0.059,634000,4230000,2080000,8050000,0.989,0.00883,NA,0.998,0.998,0.998,0.00199,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.998,0.427,0.571,0,0,0.427,0.571,0,0,0.998,0.998,0.998,0.997915307779867,0.00208469222013327,0.00208469222013327,0.00208469222013327,0,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","female","total",0.28,223000,4230000,870000,8050000,0.979,0.00972,NA,0.989,0.989,0.989,0.00663,0,NA,NA,NA,0.989,0.995,NA,NA,NA,NA,0.992,0.323,0.667,0,0.00444,0.321,0.663,0,0.00444,0.99,0.995,0.984,0.988811219615606,0.00549045897676621,0.00992990493391076,0.0111887803843941,0.00217154294492885,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","male","1",0.0592,46500,74100,250000,641000,0.93,0.0239,NA,0.954,0.954,0.954,0.0295,0,NA,NA,NA,0.954,0.983,NA,NA,NA,NA,0.975,0.209,0.752,0,0.0279,0.198,0.744,0,0.0279,0.96,0.988,0.942,0.970110989634509,0.011707884139,0.0395590860654036,0.0298890103654908,0.00964239748681825,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","male","2",0.0778,99200,123000,507000,1190000,0.97,0.0147,NA,0.985,0.985,0.985,0.0112,0,NA,NA,NA,0.985,0.996,NA,NA,NA,NA,0.98,0.234,0.752,0,0.00638,0.228,0.745,0,0.00491,0.985,0.992,0.973,0.977992710961592,0.00815703780379979,0.0145376420607707,0.0220072890384076,0.00652077807250221,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","male","3",0.094,156000,195000,731000,1500000,0.97,0.0128,NA,0.982,0.982,0.982,0.0173,0,NA,NA,NA,0.982,1,NA,NA,NA,NA,0.989,0.211,0.779,0,0.00539,0.211,0.774,0,0.00471,0.99,0.995,0.984,0.989059027250899,0.00458123945623165,0.00996804512956004,0.0109409727491007,0.00529531477332572,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","male","4",0.106,261000,350000,1170000,3470000,0.991,0.00533,NA,0.996,0.996,0.996,0.0034,0,NA,NA,NA,0.996,1,NA,NA,NA,NA,0.993,0.309,0.691,0,0,0.303,0.69,0,0,0.999,0.999,0.993,0.992865256710271,0.000630185483255932,0.000630185483255932,0.00713474328972878,0.00140085817615491,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","male","5",0.12,696000,21100000,2510000,21100000,0.994,0.00306,NA,0.998,0.998,0.998,0.00245,0,NA,NA,NA,0.998,1,NA,NA,NA,NA,0.997,0.338,0.662,0,0.00029,0.337,0.66,0,0.00029,0.999,1,0.997,0.997321797177304,0.00030438098703407,0.000594767445928642,0.00267820282269633,0.00140120212996718,"NA_2018"
NA,NA,NA,NA,4993754,NA,2018,"CRI","urban","male","total",0.445,273000,21100000,1110000,21100000,0.976,0.0103,NA,0.986,0.986,0.986,0.0108,0,NA,NA,NA,0.986,0.997,NA,NA,NA,NA,0.989,0.27,0.72,0,0.00597,0.266,0.716,0,0.00558,0.99,0.996,0.982,0.987699111224974,0.00410963180894505,0.0100768851460983,0.0123008887750258,0.00416794073976127,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","all","1",0.2,2540,4000,13700,48900,0.508,0.314,0.0128,0.835,0.814,0.814,0.177,0.105,0,NA,NA,0.919,0.991,NA,NA,NA,NA,0.898,0.127,0.539,0,0.306,0.121,0.529,0,0.248,0.666,0.973,0.649,0.897852033049718,0.0272437069897233,0.333500602886616,0.102147966950282,0.0272437069897233,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","all","2",0.2,5020,6190,24600,65500,0.612,0.216,0.0194,0.847,0.825,0.825,0.172,0.116,0,NA,NA,0.942,0.997,NA,NA,NA,NA,0.922,0.178,0.626,0,0.18,0.174,0.609,0,0.139,0.804,0.984,0.783,0.922077254998182,0.0163343044705241,0.196243088273831,0.0779227450018183,0.0163343044705241,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","all","3",0.2,7390,8920,34700,115000,0.717,0.174,0.00724,0.899,0.89,0.89,0.109,0.0605,0,NA,NA,0.951,0.999,NA,NA,NA,NA,0.936,0.199,0.67,0,0.123,0.195,0.653,0,0.0886,0.869,0.993,0.848,0.936342560428385,0.00729939130526434,0.13061624322231,0.0636574395716146,0.00729939130526434,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","all","4",0.2,11100,13900,46900,105000,0.778,0.127,0.00946,0.915,0.903,0.903,0.0949,0.0497,0,NA,NA,0.953,0.998,NA,NA,NA,NA,0.959,0.243,0.669,0,0.0834,0.239,0.657,0,0.0621,0.912,0.995,0.897,0.958840415964,0.00453069120157875,0.0879228671851452,0.0411595840359995,0.00453069120157875,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","all","5",0.2,26500,618000,94100,1240000,0.813,0.091,0.0133,0.917,0.903,0.903,0.0965,0.0451,0,NA,NA,0.948,1,NA,NA,NA,NA,0.96,0.349,0.599,0,0.0488,0.341,0.586,0,0.0332,0.948,0.996,0.927,0.960035004415114,0.00370206798334358,0.0524899061803101,0.0399649955848859,0.00370206798334358,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","all","total",1,9500,618000,39400,1240000,0.686,0.184,0.0124,0.883,0.867,0.867,0.13,0.0754,0,NA,NA,0.942,0.997,NA,NA,NA,NA,0.935,0.219,0.621,0,0.148,0.214,0.607,0,0.114,0.84,0.988,0.821,0.935026909514279,0.0118230652076517,0.160165986869011,0.0649730904857209,0.0118230652076517,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","female","1",0.0808,2710,4000,14200,48900,0.532,0.305,0.0131,0.85,0.824,0.824,0.164,0.112,0,NA,NA,0.936,0.988,NA,NA,NA,NA,0.906,0.147,0.583,0,0.248,0.14,0.574,0,0.192,0.73,0.978,0.714,0.906221374982023,0.0220358338961444,0.270262972845864,0.0937786250179768,0.0220358338961444,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","female","2",0.0695,5080,6170,24000,65500,0.632,0.22,0.0039,0.855,0.848,0.848,0.149,0.0955,0,NA,NA,0.944,0.997,NA,NA,NA,NA,0.932,0.187,0.65,0,0.149,0.18,0.633,0,0.119,0.837,0.987,0.813,0.932201240533099,0.013376215590297,0.162706845980955,0.0677987594669008,0.013376215590297,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","female","3",0.0632,7390,8900,32900,83400,0.749,0.167,0.00356,0.92,0.914,0.914,0.0834,0.0465,0,NA,NA,0.96,0.997,NA,NA,NA,NA,0.96,0.211,0.68,0,0.105,0.208,0.674,0,0.0785,0.891,0.996,0.881,0.95996377386731,0.00424294886550503,0.108779015650517,0.0400362261326902,0.00424294886550503,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","female","4",0.068,11000,13900,46900,91000,0.811,0.111,0.00697,0.93,0.923,0.923,0.0772,0.0542,0,NA,NA,0.977,1,NA,NA,NA,NA,0.973,0.253,0.7,0,0.0439,0.25,0.691,0,0.0317,0.954,0.998,0.941,0.973012256529908,0.00226274873122165,0.0461601455224665,0.0269877434700925,0.00226274873122165,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","female","5",0.051,26700,618000,85000,1240000,0.819,0.0923,0.0183,0.929,0.91,0.91,0.0892,0.0415,0,NA,NA,0.952,0.999,NA,NA,NA,NA,0.967,0.363,0.591,0,0.0425,0.357,0.58,0,0.0301,0.954,0.997,0.937,0.966764731259655,0.00322155709441969,0.0457161942533439,0.0332352687403445,0.00322155709441969,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","female","total",0.338,8590,618000,34600,1240000,0.696,0.188,0.00891,0.893,0.88,0.88,0.116,0.0733,0,NA,NA,0.953,0.996,NA,NA,NA,NA,0.945,0.223,0.641,0,0.127,0.218,0.63,0,0.0975,0.864,0.99,0.847,0.944894583862208,0.00987860272820663,0.136470073779724,0.0551054161377923,0.00987860272820663,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","male","1",0.119,2430,4000,13300,42800,0.491,0.321,0.0126,0.825,0.806,0.806,0.188,0.1,0,NA,NA,0.907,0.994,NA,NA,NA,NA,0.892,0.113,0.508,0,0.349,0.107,0.495,0,0.289,0.62,0.969,0.602,0.891734135779468,0.0310506051712915,0.379726617707454,0.108265864220532,0.0310506051712915,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","male","2",0.131,4980,6190,25000,62900,0.6,0.214,0.0287,0.843,0.811,0.811,0.186,0.129,0,NA,NA,0.94,0.997,NA,NA,NA,NA,0.916,0.172,0.612,0,0.198,0.17,0.595,0,0.151,0.784,0.982,0.765,0.916026200763303,0.0181023390241206,0.216287528306693,0.0839737992366969,0.0181023390241206,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","male","3",0.137,7400,8920,35600,115000,0.701,0.177,0.00914,0.887,0.878,0.878,0.122,0.0678,0,NA,NA,0.946,1,NA,NA,NA,NA,0.924,0.193,0.665,0,0.133,0.188,0.642,0,0.0938,0.858,0.991,0.83,0.924115180710367,0.00888154043548726,0.141920153336813,0.0758848192896333,0.00888154043548726,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","male","4",0.132,11100,13900,47000,105000,0.76,0.135,0.0108,0.906,0.892,0.892,0.104,0.0473,0,NA,NA,0.939,0.997,NA,NA,NA,NA,0.951,0.237,0.652,0,0.105,0.233,0.639,0,0.0786,0.889,0.994,0.873,0.95114399319225,0.00576236213329012,0.110603305941149,0.0488560068077497,0.00576236213329012,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","male","5",0.149,26400,216000,97200,652000,0.81,0.0905,0.0114,0.912,0.9,0.9,0.0992,0.0465,0,NA,NA,0.947,1,NA,NA,NA,NA,0.957,0.343,0.602,0,0.0512,0.335,0.588,0,0.0344,0.945,0.996,0.923,0.957461445778042,0.00388582327935538,0.0550802854389902,0.0425385542219579,0.00388582327935538,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","country","male","total",0.662,9970,216000,41900,652000,0.68,0.182,0.0144,0.877,0.86,0.86,0.137,0.0766,0,NA,NA,0.937,0.998,NA,NA,NA,NA,0.93,0.217,0.61,0,0.16,0.212,0.594,0,0.123,0.827,0.987,0.806,0.929638092790412,0.0128849518851711,0.173106516546062,0.0703619072095875,0.0128849518851711,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","all","1",0.0571,2250,4000,12700,48900,0.321,0.36,0.0274,0.708,0.669,0.669,0.32,0.135,0,NA,NA,0.804,0.989,NA,NA,NA,NA,0.884,0.0196,0.436,0,0.502,0.0179,0.433,0,0.433,0.455,0.957,0.451,0.884046785009551,0.0426239210070761,0.544853054544631,0.115953214990449,0.0426239210070761,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","all","2",0.04,5090,6180,24000,62900,0.414,0.284,0.0479,0.746,0.691,0.691,0.302,0.156,0,NA,NA,0.847,0.993,NA,NA,NA,NA,0.886,0.0126,0.543,0,0.411,0.0126,0.536,0,0.338,0.555,0.966,0.548,0.886190202254476,0.0338629455880075,0.444682964710491,0.113809797745524,0.0338629455880075,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","all","3",0.0326,7380,8920,33400,60500,0.549,0.232,0.0171,0.799,0.778,0.778,0.218,0.0717,0,NA,NA,0.849,0.996,NA,NA,NA,NA,0.89,0.0154,0.663,0,0.309,0.0134,0.641,0,0.236,0.678,0.988,0.654,0.889997370555496,0.0124570734222604,0.321787944077725,0.110002629444504,0.0124570734222604,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","all","4",0.0275,11200,13900,44200,79600,0.541,0.171,0.0269,0.739,0.711,0.711,0.288,0.0889,0,NA,NA,0.8,0.999,NA,NA,NA,NA,0.932,0.0368,0.689,0,0.253,0.0363,0.684,0,0.211,0.726,0.98,0.721,0.931508023369806,0.0204426345713168,0.273862540422934,0.0684919766301935,0.0204426345713168,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","all","5",0.0225,21700,112000,80400,337000,0.662,0.102,0.0233,0.787,0.761,0.761,0.236,0.0922,0,NA,NA,0.853,0.997,NA,NA,NA,NA,0.932,0.0182,0.776,0,0.194,0.0182,0.764,0,0.15,0.794,0.987,0.782,0.93204417129115,0.0126143591797762,0.206168217292586,0.0679558287088495,0.0126143591797762,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","all","total",0.187,6910,112000,29800,337000,0.46,0.258,0.0296,0.747,0.711,0.711,0.282,0.116,0,NA,NA,0.827,0.994,NA,NA,NA,NA,0.899,0.0199,0.583,0,0.369,0.0189,0.575,0,0.306,0.603,0.972,0.594,0.899182563877946,0.0279813162634306,0.39690134920898,0.100817436122054,0.0279813162634306,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","female","1",0.0164,2720,4000,17200,48900,0.331,0.383,0.0482,0.762,0.702,0.702,0.287,0.153,0,NA,NA,0.855,0.989,NA,NA,NA,NA,0.897,0.0267,0.501,0,0.433,0.0267,0.495,0,0.376,0.528,0.961,0.521,0.897401986863516,0.0388712391929235,0.472157849295913,0.102598013136484,0.0388712391929235,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","female","2",0.0102,5100,6140,20800,47200,0.486,0.295,0.0135,0.794,0.78,0.78,0.22,0.13,0,NA,NA,0.91,1,NA,NA,NA,NA,0.934,0.0201,0.559,0,0.396,0.0201,0.552,0,0.362,0.579,0.975,0.572,0.934378094990025,0.0248643780391806,0.421011748133999,0.0656219050099747,0.0248643780391806,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","female","3",0.00767,7440,8780,33200,60500,0.557,0.276,0,0.833,0.823,0.823,0.167,0.0548,0,NA,NA,0.878,0.99,NA,NA,NA,NA,0.909,0.00608,0.675,0,0.29,0.00608,0.675,0,0.227,0.681,0.971,0.681,0.908509403019384,0.0291250458215193,0.31895000182903,0.0914905969806163,0.0291250458215193,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","female","4",0.00662,11000,13700,43700,71000,0.531,0.184,0.037,0.751,0.714,0.714,0.286,0.146,0,NA,NA,0.86,1,NA,NA,NA,NA,0.971,0.0499,0.757,0,0.188,0.0499,0.753,0,0.169,0.807,0.995,0.803,0.971406284132062,0.00466140611428466,0.192887399002166,0.0285937158679382,0.00466140611428466,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","female","5",0.00573,20300,61000,77300,216000,0.599,0.0714,0.0607,0.731,0.665,0.665,0.329,0.103,0,NA,NA,0.768,0.994,NA,NA,NA,NA,0.96,0.0455,0.788,0,0.167,0.0455,0.788,0,0.127,0.833,1,0.833,0.959622377208472,0,0.167001013959577,0.0403776227915282,0,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","female","total",0.0488,6710,61000,29600,216000,0.464,0.281,0.0314,0.777,0.739,0.739,0.255,0.124,0,NA,NA,0.863,0.994,NA,NA,NA,NA,0.926,0.027,0.612,0,0.336,0.027,0.608,0,0.291,0.64,0.975,0.635,0.925723807011323,0.0246584463433669,0.360475640636221,0.0742761929886771,0.0246584463433669,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","male","1",0.0408,2060,4000,10900,29100,0.316,0.35,0.0185,0.685,0.655,0.655,0.334,0.127,0,NA,NA,0.782,0.989,NA,NA,NA,NA,0.878,0.0166,0.408,0,0.532,0.0142,0.407,0,0.457,0.424,0.956,0.421,0.878367409532522,0.0442197702725114,0.57576710365461,0.121632590467478,0.0442197702725114,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","male","2",0.0298,5090,6180,25100,62900,0.384,0.279,0.0624,0.726,0.653,0.653,0.336,0.168,0,NA,NA,0.82,0.989,NA,NA,NA,NA,0.866,0.0095,0.536,0,0.417,0.0095,0.529,0,0.328,0.545,0.962,0.538,0.865924684194396,0.0376473118016616,0.45463794385157,0.134075315805604,0.0376473118016616,"NA_2018"
NA,NA,NA,NA,10266149,NA,2018,"DOM","rural","male","3",0.0249,7370,8920,33400,55400,0.547,0.217,0.023,0.787,0.762,0.762,0.236,0.0776,0,NA,NA,0.839,0.998,NA,NA,NA,NA,0.884,0.0187,0.659,0,0.316,0.016,0.629,0,0.239,0.677,0.993,0.645,0.88354893403242,0.00665099231286926,0.322776506002654,0.11645106596758,0.00665099231286926,"NA_2018"
