"iso","scope","quintile","gender","population","year_survey","population_perc","ave_income_pc","max_income_pc","ave_hh_income","max_hh_income","access_water_piped_house","access_water_piped_plot","water_trucked","water_on_premises","water_distr","consume_distr","access_water_other_max","access_water_other_min","consume_bottled","access_water_daily","water_dist_continuity_jmp","improved_w_access_min","improved_w_access_max","access_water_piped_house_daily","access_water_piped_plot_daily","treat_water","water_meter","access_san_exclusive","access_sewer","access_septic","access_latrine_min","access_latrine_max","access_sewer_exclusive","access_septic_exclusive","access_latrine_exclusive_min","access_latrine_exclusive_max","improved_san_min__hh","improved_san_max","improved_san_min_exclusive","improved_san_max_exclusive","access_latrines_unimproved_min","access_latrines_unimproved_max","access_latrines_unimproved_exclusive_min","no_sanitation_access","name"
"ECU","urban","3","all",17510643,2020,0.139592913318259,128.030881070841,152.5,748.225732347162,1684,0.886,0.0588,0.00972,0.955,0.945,0.945,0.0551,0.0202,NA,NA,NA,0.965,1,NA,NA,NA,0.945,NA,0.745,0.236,0.018,0.0189,NA,NA,NA,NA,0.999,1,NA,NA,0.000145,0.00101,NA,0.00101,"ECU_2020"
"ECU","urban","4","all",17510643,2020,0.150877361781029,198.828563502191,259,984.506005261794,2274,0.931,0.0433,0.0108,0.985,0.975,0.975,0.0252,0.0179,NA,NA,NA,0.992,1,NA,NA,NA,0.975,NA,0.823,0.166,0.00739,0.00966,NA,NA,NA,NA,0.997,0.999,NA,NA,0.00074,0.00301,NA,0.00301,"ECU_2020"
"ECU","urban","5","all",17510643,2020,0.175599581303247,535.189153245542,8300,2197.59203964658,24000,0.974,0.0123,0.00274,0.989,0.986,0.986,0.0135,0.00598,NA,NA,NA,0.992,1,NA,NA,NA,0.988,NA,0.945,0.0541,0.00111,0.00138,NA,NA,NA,NA,1,1,NA,NA,0,0.000266,NA,0.000266,"ECU_2020"
"ECU","urban","total","all",17510643,2020,0.646450474846649,203.461127322866,8300,955.64620537284,24000,0.89,0.059,0.0255,0.974,0.949,0.949,0.0511,0.0332,NA,NA,NA,0.982,1,NA,NA,NA,0.949,NA,0.785,0.199,0.0129,0.0154,NA,NA,NA,NA,0.997,1,NA,NA,0.000214,0.00278,NA,0.00277,"ECU_2020"
"ECU","urban","1","female",17510643,2020,0.0263881024790934,41.0311303366763,60,210.502804917243,530,0.706,0.113,0.128,0.947,0.819,0.819,0.181,0.134,NA,NA,NA,0.953,1,NA,NA,NA,0.819,NA,0.598,0.354,0.0479,0.0484,NA,NA,NA,NA,0.999,1,NA,NA,0.000417,0.000898,NA,0.000898,"ECU_2020"
"ECU","urban","2","female",17510643,2020,0.0422416095553207,79.1273848902646,101.25,457.345390184646,1109,0.824,0.0614,0.0928,0.979,0.886,0.886,0.114,0.095,NA,NA,NA,0.981,1,NA,NA,NA,0.886,NA,0.764,0.218,0.0153,0.0179,NA,NA,NA,NA,0.997,1,NA,NA,0,0.00252,NA,0.00234,"ECU_2020"
"ECU","urban","3","female",17510643,2020,0.0390495277024827,128.989179471462,152.5,684.146191724734,1250,0.874,0.0357,0.0164,0.926,0.909,0.909,0.0906,0.0167,NA,NA,NA,0.926,1,NA,NA,NA,0.909,NA,0.782,0.177,0.0395,0.0409,NA,NA,NA,NA,0.998,1,NA,NA,0.000481,0.00188,NA,0.00188,"ECU_2020"
"ECU","urban","4","female",17510643,2020,0.0543365011983449,197.870302674276,257.5,1003.77528106497,2274,0.925,0.0382,0.029,0.992,0.963,0.963,0.0366,0.029,NA,NA,NA,0.992,1,NA,NA,NA,0.963,NA,0.78,0.218,0.00171,0.00177,NA,NA,NA,NA,1,1,NA,NA,0,6.63e-05,NA,6.63e-05,"ECU_2020"
"ECU","urban","5","female",17510643,2020,0.0392416270866986,449.794379457053,2793,1535.65107170741,6320,0.99,0.000521,0,0.99,0.99,0.99,0.00988,0.00742,NA,NA,NA,0.998,1,NA,NA,NA,0.99,NA,0.949,0.0507,0,0,NA,NA,NA,NA,1,1,NA,NA,0,0,NA,0,"ECU_2020"
"ECU","urban","total","female",17510643,2020,0.196961345563624,169.266846109801,2793,764.062663805295,6320,0.873,0.0468,0.0496,0.969,0.92,0.92,0.0802,0.0524,NA,NA,NA,0.972,1,NA,NA,NA,0.92,NA,0.782,0.199,0.0187,0.0195,NA,NA,NA,NA,0.999,1,NA,NA,0.000158,0.00103,NA,0.000993,"ECU_2020"
"ECU","urban","1","male",17510643,2020,0.0552941634932343,34.7565193923308,60,230.086719205993,520,0.796,0.15,0.0324,0.978,0.945,0.945,0.0546,0.0359,NA,NA,NA,0.981,1,NA,NA,NA,0.945,NA,0.643,0.304,0.034,0.0532,NA,NA,NA,NA,0.981,1,NA,NA,0,0.0192,NA,0.0192,"ECU_2020"
"ECU","urban","2","male",17510643,2020,0.0810794862754116,78.8071836632789,101.285714285714,435.398538617083,1084,0.819,0.101,0.0422,0.962,0.92,0.92,0.0803,0.0627,NA,NA,NA,0.982,1,NA,NA,NA,0.92,NA,0.635,0.357,0.00823,0.00837,NA,NA,NA,NA,1,1,NA,NA,0,0.000139,NA,0.000139,"ECU_2020"
"ECU","urban","3","male",17510643,2020,0.100543385615776,127.658692490627,152.5,773.113255095404,1684,0.891,0.0687,0.00685,0.967,0.96,0.96,0.0398,0.0217,NA,NA,NA,0.982,1,NA,NA,NA,0.96,NA,0.729,0.262,0.00877,0.00941,NA,NA,NA,NA,0.999,1,NA,NA,0,0.000636,NA,0.000636,"ECU_2020"
"ECU","urban","4","male",17510643,2020,0.096540860582684,199.367905500077,259,973.660597198812,2200,0.935,0.0462,0.000511,0.981,0.981,0.981,0.0187,0.0116,NA,NA,NA,0.993,1,NA,NA,NA,0.981,NA,0.848,0.137,0.0106,0.0142,NA,NA,NA,NA,0.995,0.999,NA,NA,0.00116,0.00468,NA,0.00468,"ECU_2020"
"ECU","urban","5","male",17510643,2020,0.136357954216548,559.764396306457,8300,2388.08800863146,24000,0.969,0.0162,0.00365,0.989,0.985,0.985,0.0147,0.0055,NA,NA,NA,0.991,1,NA,NA,NA,0.987,NA,0.943,0.0552,0.00148,0.00184,NA,NA,NA,NA,1,1,NA,NA,0,0.000355,NA,0.000355,"ECU_2020"
"ECU","urban","total","male",17510643,2020,0.449489129283024,218.444696890052,8300,1039.59607129102,24000,0.898,0.0648,0.014,0.977,0.963,0.963,0.0373,0.024,NA,NA,NA,0.987,1,NA,NA,NA,0.963,NA,0.787,0.199,0.0101,0.0135,NA,NA,NA,NA,0.996,1,NA,NA,0.00024,0.00361,NA,0.00361,"ECU_2020"
